regionKey,region,title,url,dateRaw,dateISO,summary,category,analysts
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2639 仏格下げによるスプレッドへの影響/中国からのデフレ圧力,https://go.nomuranow.com/research/japi/publication/1262118?appname=GRPUI,2025年9月16日,2025-09-16,仏債相場の焦点－新内閣は内閣不信任動議を乗り切れるのか？,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2638 ECB－追加利下げのハードルは高い,https://go.nomuranow.com/research/japi/publication/1261891?appname=GRPUI,2025年9月12日,2025-09-12,利下げバイアスを残したが、景気下振れ懸念は後退との見方を示唆,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2637 ECB－「下向きに傾いている」との見解は修正されるのか/スイッチオークション,https://go.nomuranow.com/research/japi/publication/1261733?appname=GRPUI,2025年9月11日,2025-09-11,関税の影響を見極める観点からも、ECBは7月時点の見解を維持、市場への影響は限定的と予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2635 仏政治－新内閣は不信任動議を乗り切れるのか？/労働時間で占う賃金,https://go.nomuranow.com/research/japi/publication/1261573?appname=GRPUI,2025年9月10日,2025-09-10,ユーロ圏では労働時間が減少の一方、英国では労働時間は増加,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2635 仏新首相は今週中に誕生するのか？/南欧諸国の格上げ期待/為替とECB,https://go.nomuranow.com/research/japi/publication/1261392?appname=GRPUI,2025年9月9日,2025-09-09,南欧諸国のスプレッドはタイトだが、フランス国債とは異なり、スペイン、伊国債には格上げの可能性も,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2634 仏信任投票スケジュール/ユーロ高は限定的/独製造業受注,https://go.nomuranow.com/research/japi/publication/1261196?appname=GRPUI,2025年9月8日,2025-09-08,仏信任投票の結果は欧州債市場引け後に発表の公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2633 英30年債入札取りやめ効果/英中立金利/仏政治,https://go.nomuranow.com/research/japi/publication/1260965?appname=GRPUI,2025年9月5日,2025-09-05,英中立金利は3.5～3.75％程度、英利下げ打ち止めは近く、為替オープンでの英国債か,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2632 仏26年予算の成立の可能性は？/英30年債発行キャンセル,https://go.nomuranow.com/research/japi/publication/1260766?appname=GRPUI,2025年9月4日,2025-09-04,BoE、英政府の対応後も不安定な英超長期債相場のリスク,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2631 中国からのデフレ圧力後退/英中銀9月会合の重要性,https://go.nomuranow.com/research/japi/publication/1260599?appname=GRPUI,2025年9月3日,2025-09-03,英中銀が9/18に市場を失望させれば、英国のみならず独超長期債相場も下落のリスク,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2630 仏大統領弾劾手続きは可能か？/仏社会党による予算案/各国インフレ統計,https://go.nomuranow.com/research/japi/publication/1260225?appname=GRPUI,2025年9月1日,2025-09-01,マクロン・仏大統領の弾劾はほぼ不可能,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2629 シナリオ別の仏独債スプレッド/ユーロ圏国債需給/中国からのデフレ圧力,https://go.nomuranow.com/research/japi/publication/1260001?appname=GRPUI,2025年8月29日,2025-08-29,S&Pが仏国債の格付けを1段階引き下げても、EU債の格付けを据え置く公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2628 ECBが仏財政懸念に対処する条件,https://go.nomuranow.com/research/japi/publication/1259790?appname=GRPUI,2025年8月28日,2025-08-28,仏財政懸念が域内全体の金融環境の引き締まりにつながらない限り、ECBは対応しない公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2627 仏10年債約3.5％は買いか？/本邦投資家仏国債保有比率/英超長期債,https://go.nomuranow.com/research/japi/publication/1259572?appname=GRPUI,2025年8月27日,2025-08-27,仏社会党は内閣を信任しない一方、解散には消極的,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2626 仏政局とシナリオ別スプレッド,https://go.nomuranow.com/research/japi/publication/1259447?appname=GRPUI,2025年8月26日,2025-08-26,9/8までに内閣と社会党が妥協できるかが焦点、但し、内閣総辞職でも即座に議会解散とは考え難い,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2625 仏政治の季節－内閣信任は困難な情勢/ECB利上げに必要な為替/独Ifo,https://go.nomuranow.com/research/japi/publication/1259357?appname=GRPUI,2025年8月26日,2025-08-26,バイル内閣が総辞職の場合でも、マクロン・仏大統領は即座に議会を解散しないと予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2624 ECB利下げに必要な為替水準/ECB経済見通しプレビュー/妥結賃金,https://go.nomuranow.com/research/japi/publication/1259138?appname=GRPUI,2025年8月25日,2025-08-25,ECB利下げには、1.23ドル/ユーロを上回る域へのユーロ高が必要か,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2623 米EU貿易合意/PMI,https://go.nomuranow.com/research/japi/publication/1258926?appname=GRPUI,2025年8月22日,2025-08-22,25Q3にユーロ圏経済がマイナス成長となる公算は小さいが、ドイツ経済の低迷は続いた可能性も,岸田 英樹,岸田 英樹
米国市場コメント,米国市場コメント,米国市場コメント - No.945 パウエル議長がQT停止を示唆,https://go.nomuranow.com/research/japi/publication/1265404?appname=GRPUI,2025年10月15日,2025-10-15,パウエル議長は10/14の講演で「（FRBバランスシートの縮小を止める地点に）今後数ヶ月で近づく可能性がある」として、QT停止を示唆した。パウエル議長は、マネーマーケットの余剰資金が低下することでレポ金利上昇など資金逼迫が生じることを回避する姿勢が強い。当社米国拠点はQT停止のタイミングを26年3月と予想しているが、それよりも前倒しとなるリスクがある。 別途、パウエル議長は「入手可能なデータに基づくと、雇用とインフレの見通しは4週間前の9月会合以降、大きく変わっていない」として、9月会合時点のドッツ（政策金利見通し）通り10月・12月それぞれ25bpの利下げを検討する可能性を示唆した。 （パウ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.944 トランプ大統領が対中100％関税を表明：米中は再度合意に至るか？,https://go.nomuranow.com/research/japi/publication/1265192?appname=GRPUI,2025年10月14日,2025-10-14,10月10日にトランプ大統領はSNS上の投稿で中国によるレアアース輸出規制を強く批判し、「対中で100％の関税率を11月1日から（中国の対応によってはそれよりも早い時期から）上乗せする」「さらに、重要なソフトウェアに関する輸出規制も11月1日から課す」と述べた。 もっとも、米国はレアアースを中国に依存、一方で中国はソフトウェアや半導体を米国に依存している面がある。また、米国が対中100％関税率上乗せを発動すれば、米国側にも影響が大きい。よって、対立が際限なくエスカレートし続けることは考えにくい。目先で対立がより先鋭化したのち、米中は10月31日・11月1日のAPECでの両国による首脳会談を念頭...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.943 今後の利下げは3段階で進展：インフレ懸念が強まる局面が債券投資の好機,https://go.nomuranow.com/research/japi/publication/1264521?appname=GRPUI,2025年10月7日,2025-10-07,市場では、FOMC中立金利想定値の3.00％よりも低い水準へと利下げが進むことを見込んだポジションが拡大してきた。 今後、市場において一時的にインフレ再加速に対する懸念が強まることも考え得る。もっとも、利上げが視野に入らなければ10年金利の上昇は4％台半ばまでに留まろう。一方、利下げを受けて、米ドル調達コストは大きく低下しよう。利下げが進むにつれ、為替ヘッジ付き米債投資（米国債及びMBS）のキャリーは向上していくと見込まれる。,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.942 政府閉鎖と今後,https://go.nomuranow.com/research/japi/publication/1263882?appname=GRPUI,2025年10月1日,2025-10-01,米国で予算が成立しないまま10/1から新財政年度が始まることで、政府閉鎖の可能性が高まっている。民主党は暫定予算成立と引き換えに25年末期限のオバマケア拡充策延長の交渉を主張、一方で共和党は暫定予算成立後にオバマケア拡充策延長について交渉と主張しており、両者は平行線を辿っている。 9/30時点で予想サイトに基づく政府閉鎖確率（PLYMB3PW Index）は90％超となっているため、市場は政府閉鎖の発生自体は既に織り込み済みと推察される。今後は、政府閉鎖の期間や、暫定予算成立時のオバマケア拡充策延長の可否が焦点となろう。オバマケア拡充策延長の有無は、医療従事者の雇用を通じて、今後の雇用の数字に...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.941 FOMC：25bp利下げ。ドッツは年内あと2回の利下げを示唆,https://go.nomuranow.com/research/japi/publication/1262490?appname=GRPUI,2025年9月18日,2025-09-18,9/17の米金利は上昇。ドッツ（政策金利見通し）が年内あと25bp×2回（今会合で決定された利下げを含め年内合計25bp×3回）の利下げを示唆したことで、当初米金利は低下したものの、インフレ期待上昇とともに反転した。目先で利下げが続く確実性が高まったことでインフレが減速しにくくなり、より先々ではむしろ利下げが困難となるリスクが生じたとの見方と整合的。 声明文：FF金利誘導目標レンジは4.00％～4.25％へと25bp引き下げられた。25bpの引き下げに対しては、賛成が11名、反対が1名。反対はミラン理事で、50bpの利下げを主張した。政策の方向性を示す文言は「追加的な政策調整を検討する上で」と...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.940 CPI：財で関税コスト転嫁継続も、サービスでは二次的波及確認されず,https://go.nomuranow.com/research/japi/publication/1261896?appname=GRPUI,2025年9月12日,2025-09-12,9/11の米債はブルフラット化。CPIは市場予想に一致し、堅調な伸びを示した。もっとも、財インフレが加速したのに対して、サービスインフレは減速。別途、週間の失業保険統計が悪化したものの、対象時期にレイバーデイの祝日が含まれており、季節調整難が発生している可能性がある。 市場はCPI及び失業保険統計を受けて当初ブルスティープ化で反応したものの、短い年限の金利低下が巻き戻される形で最終的にはブルフラット化となった。利下げ期待は9月27bp、年内合計では72bp。先々では中立金利のFOMC想定値である3%までの利下げも織り込まれている。目先で短い年限の金利低下余地は乏しいとの見方から、長い年限に債券...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.939 雇用統計年次改定速報値：FOMCはどう解釈するか？,https://go.nomuranow.com/research/japi/publication/1261571?appname=GRPUI,2025年9月10日,2025-09-10,9/9には雇用統計の年次改定速報値が公表された。25年3月分の雇用者数は、現在の系列に比べ91.1万人分下方修正される見込みであることが示された。12で割り月次化すれば、月間8万人分である。 雇用統計は最新8月分までの3ヶ月平均では月+3万人と低調な伸びを示している。もし今回のような下方修正が足元まで適用されるようなら、雇用の伸びはマイナス化してしまうことになる。 当社米国拠点は9月25bp利下げを予想している。ただ、リスクシナリオとして、今回年次改定速報値で大幅な下方修正が確認されたことや、8月分雇用統計で改めて減速が確認されたことを踏まえ、FOMCが過去数ヵ月で雇用の伸びが基調としてマイナ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.938 雇用統計：大幅減速の背景と今後の利下げペースについて,https://go.nomuranow.com/research/japi/publication/1261187?appname=GRPUI,2025年9月8日,2025-09-08,9/5の米金利は低下。雇用が市場予想を下回った。利下げ織り込みは9月27bp、年内の合計では69bp、来年末までの合計では147bp。 8月非農業部門雇用者数は前月比+2.2万人（7月同+7.9万人、市場予想同+7.5万人）と、市場予想を下回った。3ヶ月平均でも月+2.9万人と低調。6月分の雇用の伸びは前回7月分の公表に続き今回8月分でも下方修正され同-1.3万人と、ついにマイナス化した。雇用の減少は2020年以来である。雇用が減速している背景として、①需要の鈍化だけでなく、②移民抑制による労働供給の鈍化、③季節調整の歪みが挙げられよう。 9/9の雇用統計年次改定速報値では、現時点での基礎統計...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.937 米債のスティープ化：FRB新議長への備えが進展,https://go.nomuranow.com/research/japi/publication/1260959?appname=GRPUI,2025年9月5日,2025-09-05,ここ数週間では米債が一段とスティープ化した。背景として、トランプ大統領がFRB人事への介入を強めていることを受けて、市場がFRB新議長下でのハト派的な政策運営の織り込みを進めたことが挙げられよう。先々でのインフレ期待が上昇、ないしはインフレを抑制するために先々では利下げが困難となるとの見方から、相対的に長いゾーンの金利が高止まりしやすくなっている。 当社米国拠点では、25年9月、12月、26年3月の利下げを予想している。利下げ当初はハト派的な新議長の織り込みもあり米債ブルスティープ化が進展する一方、新議長最終候補者が決定され市場の焦点が減税法案による景気刺激効果にシフトすれば、利下げ期待は縮小...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.936 関税違法判決と市場への影響,https://go.nomuranow.com/research/japi/publication/1260211?appname=GRPUI,2025年9月1日,2025-09-01,8/29には、控訴裁が相互関税などIEEPA（国際緊急経済権限法）に基づく関税を違法とする判決を下した。トランプ政権は最高裁に上訴する方針。 関税が取り下げられれば、インフレ率の低下が見込まれることから利下げ期待が拡大すると予想されるほか、企業負担が減少するとの見方から株高となれば、米債はブルスティープ化～ツイストスティープ化しよう。もっとも、トランプ政権はIEEPA以外の手法によってある程度関税政策を継続することが可能である。よって、今回の判決によるインパクトは限定的と予想される。 4/2の相互関税発表後には、米国に対する信認が低下する形で株安・債券安・ドル安が生じ、その過程で米債はスティー...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.935 クックFRB理事の解任,https://go.nomuranow.com/research/japi/publication/1259392?appname=GRPUI,2025年8月26日,2025-08-26,日本時間8/26にはトランプ大統領がクックFRB理事を解任することを表明した。これを受けて米国債は小幅ツイストスティープ化。ハト派的な人選が進むとの見方から利下げ期待が拡大、一方で先々ではインフレ抑制のためにむしろ利下げが進みにくくなる、ないしは高水準の政策金利が維持されるとの見方から長い年限では金利が上昇したと捉えられる。トランプ政権下で金融政策が独立性を失いかねないとの信認低下も、長い年限の金利上昇に寄与している可能性もあろう。26年5月に任期を控えるパウエル議長の後任のもとで、雇用やインフレ率がある程度底堅いにもかかわらず利下げが進めば、米国債はブルスティープ化～ツイストスティープ化が進...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.934 ジャクソンホール会議：パウエル議長は利下げを示唆,https://go.nomuranow.com/research/japi/publication/1259136?appname=GRPUI,2025年8月25日,2025-08-25,8/22の米債は大幅ブルスティープ化。パウエル議長が同日のジャクソンホール会議における講演で利下げを示唆した。利下げ織り込みは9月20bp、年内合計では54bp、来年末までの合計では130bp。昨年と同様に夏場に雇用が減速、パウエル議長がジャクソンホール会議で利下げを示唆したものの、米10年金利は昨年夏と異なり4％超となっている。昨年との違いとして、①関税によりインフレ率が高止まりしていること、②減税法案により来年景気が持ち直すと予想されること、③利付債増発の懸念が燻っていること、が挙げられよう。（パウエル議長講演の主要部分の抜粋は本文末尾に掲載。） 今回ジャクソンホール会議では、パウエル議長...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.933 CPI: 関税影響は強まらず。雇用軟調が続けば9月利下げが決定されよう,https://go.nomuranow.com/research/japi/publication/1257394?appname=GRPUI,2025年8月13日,2025-08-13,8/12の米債はツイストスティープ化。7月コアCPI（食料エネルギー除く）は前月比+0.3％（6月同+0.2％）と、市場予想に一致し、堅調に推移した。もっとも、6月分で確認された関税の影響が一層強まっていることまでは示唆されなかった。目先の利下げ期待が拡大した一方、先々の利下げ期待は縮小。市場は、FOMCが雇用減速を重視し利下げに転じる結果、インフレがある程度堅調に推移し続け、先々ではむしろ利下げを続けにくくなるとの見方を強めていよう。 FOMCは、8/1公表の7月分雇用統計が軟調を示したことを懸念しつつあると見られる。9/5公表の8月分雇用統計において民間雇用が月+5万人を下回れば、9/11...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.932 FRB人事：トランプ大統領はミランCEA委員長をFRB理事に指名,https://go.nomuranow.com/research/japi/publication/1256673?appname=GRPUI,2025年8月8日,2025-08-08,8/7には、トランプ大統領がミラン経済諮問委員会（CEA）委員長をクグラーFRB理事の後任に指名することをSNS上で表明した。トランプ大統領は、定められた任期である26年1月末までの空席を埋める暫定的なFRB理事としてミラン氏を指名、同時に新たな任期を務めるFRB理事候補の選定を続ける意向を示した。26年2月からのFRB理事候補は、潜在的には26年5月に任期を迎えるパウエル議長の後任の候補にもなる。トランプ大統領がFRB新議長候補の選定を慎重に続ける間は、市場はハト派的な新議長による政策運営を本格的には織り込みにくい。特に、年内の金融政策運営にとっては現行のパウエル議長による政策運営が重要とな...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.931 移民の「臨時入国許可」取り消しが雇用統計に与える影響について,https://go.nomuranow.com/research/japi/publication/1255741?appname=GRPUI,2025年8月6日,2025-08-06,8/1公表の7月分雇用統計では、前月6月分の大幅な下方修正が目立った。この一因として、トランプ政権が移民の「臨時入国許可」の様々なプログラムにおいて大規模に取り消しを行っていることが挙げられよう。5/30に最高裁が一部のプログラムに対して取り消し有効の判決を下したことで、多数の移民が就労状態ではなくなったことが改定値においてより正確に反映された可能性が考えられる。今後も、様々なプログラムの取り消しが断続的に進展すれば、その分雇用の鈍化や下方修正として顕在化しよう。雇用統計の大幅な下方修正は、通常は景気急減速の局面で生じる傾向があるものの、今回は単に需要の鈍化だけではなく移民抑制という供給制約に...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.930 雇用統計：9月利下げの有無は？,https://go.nomuranow.com/research/japi/publication/1255108?appname=GRPUI,2025年8月4日,2025-08-04,8/1の米債は大幅ブルスティープ化。同日公表の7月雇用統計が市場予想を下回り、また5・6月分も大幅に下方修正された。もっとも、雇用が6月分下方修正の結果、7月単体で見れば6月から加速した形になっていることや、労働参加率の低下や賃金の堅調な伸びといった結果が移民抑制等による供給制約も示唆していることから、労働需給が急速に緩和しているとまでは言い難い。 7/30FOMCではパウエル議長は雇用がある程度鈍化しても失業率が横ばいである限りは労働市場は均衡しているとの評価を維持するとの見方を示した。一方、8/1には雇用統計公表後にFOMC中心メンバーであるウィリアムズNY連銀総裁がウォールストリートジャ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.929 FOMC：パウエル議長記者会見はややタカ派的,https://go.nomuranow.com/research/japi/publication/1254171?appname=GRPUI,2025年7月31日,2025-07-31,7/30の米債はベアフラット化。同日のFOMCでのパウエル議長記者会見からは、9月利下げのハードルが高い様子が窺えた。利下げ期待は9月12bp、年内合計で37bpまで縮小。9月会合に向けて市場の調整が進捗したと言える。 FOMCでは政策据え置きが決定された。ボウマン理事とウォラー理事の両名は、25bp利下げが妥当として据え置きに反対票を投じた。 パウエル議長は記者会見で「FOMC参加者の大半は（majority）、インフレ率が目標を小幅上回っており、雇用は最大目標通りとなっているため、政策は小幅に（modestly）引き締め的であることが適切と判断している」「（関税によるインフレへの影響が）実...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.928 日米貿易合意と今後の注目点,https://go.nomuranow.com/research/japi/publication/1252638?appname=GRPUI,2025年7月23日,2025-07-23,（当レポートは日本時間7/23の10:00までの情報に基づく） 日本時間7/23にはトランプ大統領がSNS上で日米は貿易合意に達したことにより相互関税率を15％とする旨を公表した。また、NHKは同日、自動車に対する関税率は15％で合意したとの日本政府関係者の発言を報じた。 現在各国には相互関税率としてベースライン部分の10％が適用されているが、猶予期限の切れる8/1以降には上乗せ部分が適用される予定となっている。市場では、日本に対する新たな関税率が予定通り25％となることへの警戒が燻っていたと見られる。今回合意により相互関税率は15％となり、自動車関税も日本については現状の25％から15％へと...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.927 関税による影響の顕在化と利下げシナリオの再点検,https://go.nomuranow.com/research/japi/publication/1252048?appname=GRPUI,2025年7月18日,2025-07-18,ここ1～2か月程度の市場では、在庫の取り崩しや企業マージンの圧縮によって関税コスト増加の影響は吸収され、インフレ率が低いままで推移するとの見方が一部台頭していた。7/15に公表された最新のCPI結果によって、そうした見方は否定されたと言えよう。関税による物価上昇への影響は既に確認されたため、今後はこの物価上昇が景気減速をもたらすかが焦点となろう。 7/15に公表された6月分CPIでは、関税による物価への影響が顕在化し始めている様子が確認された（米国市場コメント - No.925 CPI：市場予想を下回るも、関税の影響が一部顕在化（7/16））。それ以降SOFR金先オプション市場においては大幅利...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.926 パウエル議長解任のリスクシナリオと次期FRB議長候補,https://go.nomuranow.com/research/japi/publication/1251881?appname=GRPUI,2025年7月17日,2025-07-17,トランプ大統領が26年5月の任期前にパウエル議長の解任を命じることはメインシナリオではない。もしトランプ大統領がパウエル議長の解任を命じたとしても、足元で即座に金融政策が大きな影響を受けるとは考えにくい。ただし、市場は次期FRB議長にハト派的な人物が就任することを強く意識する結果、先々の利下げ期待は拡大すると予想される。 パウエル議長解任のリスクシナリオ 解任観測報道：7/16には米メディアCBSがトランプ大統領が議員らとの会合においてパウエル議長の解任の是非について尋ねたとの関係者の発言を報道、その後トランプ大統領はホワイトハウスでの記者会見においてFRB議長解任の可能性は低いと言及した。ト...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.925 CPI：市場予想を下回るも、関税の影響が一部顕在化,https://go.nomuranow.com/research/japi/publication/1251687?appname=GRPUI,2025年7月16日,2025-07-16,7/15の米金利は上昇。同日公表のコアCPIは市場予想を下回ったものの、一部の品目では関税引き上げの影響が顕在化している可能性が窺えた。また、FOMCの重視するコアPCEデフレータにとっては、今回CPIは押し上げ要因となると見込まれる。市場では、関税の影響が顕在化しないままインフレが低い伸びを続けることでFOMCが利下げに向かうとの「良い利下げ」を前提としたポジションが巻き戻されたと推察される。利下げ期待は年内44bp、来年までの合計では109bpまで縮小。 6月コアCPI（食料エネルギー除く）は前月比+0.2％（5月同+0.1％、市場予想同+0.3％）と、市場予想を下回った。もっとも、変動の...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.924 各国新関税率の公表と今後,https://go.nomuranow.com/research/japi/publication/1250687?appname=GRPUI,2025年7月8日,2025-07-08,（当レポートは、日本時間7月8日8:00までの情報に基づく。） 7/7には、相互関税率各国上乗せ分の猶予期限である7/9を控え、トランプ大統領が14の諸国に対して8/1から適用する新たな関税率を公表した。猶予期限が実質的に延期された形である一方、貿易合意がなければこれらの国に対する関税率は現在適用されているベースライン部分の10％から新たな水準へと引き上げられる可能性が生じている。その他の諸国・地域に対しても、7/9までに公表が進む可能性がある。今回公表されたのは各国への書簡である一方、相互関税は大統領令に基づいている。よって、7/9までには正式に各国に新たに関税率を設定する大統領令が発出され...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.923 減税法案成立へ：概要と影響,https://go.nomuranow.com/research/japi/publication/1250430?appname=GRPUI,2025年7月4日,2025-07-04,減税法案の成立が確実な見通しとなった。5/22に下院が法案を可決、7/1には上院が法案を修正し可決、7/3には下院も上院と同様の修正法案を可決した。上院修正案では下院が既に可決していた法案よりも財政規模が膨らんだため、下院の財政規律派は当初反対姿勢を示していた。しかし、トランプ大統領らの説得により、最終的には財政規律派の数名も賛成に回った。共和党からの造反は2名に留まり、法案は下院で218対214で可決した。トランプ大統領の署名により法案成立が確実な見通しである。（日本時間7月4日9:00時点の情報に基づく。） このように下院が上院修正案を最終的にそのまま受け入れ、早期での法案成立が確実となっ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.922 雇用統計：市場予想を上回るも、水面下では減速が進展,https://go.nomuranow.com/research/japi/publication/1250417?appname=GRPUI,2025年7月4日,2025-07-04,7/3の米債はベアフラット化。同日公表の雇用統計が市場予想を上回った。利下げ期待は年内51bpまで縮小。 今回分のヘッドラインの強さは、夏季休暇に伴う季節調整難に影響を受けやすい州・地方教員の大幅増によるものである。民間雇用は減速しており、ヘッドラインが示すほど労働市場が堅調とは言い難い。目先的にはFOMCの様子見姿勢が正当化されやすい一方、失業率上昇が明確化すれば利下げの可能性が高まろう。ただし、6/18FOMC経済予測で示された25年末失業率4.5％との見通しは、雇用が月0万人程度、つまりほぼ増加を止めてしまうことに相当する。利下げのためには、雇用の大幅減速が必要と見込まれる。 FRBの公...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.921 米国財政と長期金利のタームプレミアム：FRBは「財政従属」に向かうか？,https://go.nomuranow.com/research/japi/publication/1250284?appname=GRPUI,2025年7月3日,2025-07-03,足元では減税法案の協議が佳境を迎えている。減税法案成立となれば、米国債の増発が必至の情勢である（米国市場コメント - No.920 減税法案の見通しと市場への影響（6/30））。財務省が利付債増発を回避しT-billのみを増発し続けるなら、いずれマネーマーケットでストレスが強まりFRBはQTを停止、T-bill購入を再開する可能性が徐々に高まる。結果的にタームプレミアムは抑制されよう。ただし、その分、FRBバランスシート拡大により過剰流動性が残存しやすくなることも想定される。 ここ数年は財政赤字が歴史的な規模に拡大、景気を下支えしている。その財政資金の調達が行われているのが、米国債市場である。...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.920 減税法案の見通しと市場への影響,https://go.nomuranow.com/research/japi/publication/1249713?appname=GRPUI,2025年6月30日,2025-06-30,減税法案（One Big Beautiful Bill）の協議が佳境を迎えている。5/22には下院が減税法案を可決、その後6/29には上院が修正案の審議を進め採決入りすることを可決した。上院の可決は51対49の僅差となった。最終的な成立のためには、上下院がそれぞれ同じ法案を可決する必要がある。このため、法案成立に向けて上下院は互いの溝を埋めるべくさらに修正を図ることになる。共和党は7/4独立記念日までの法案成立を目指しているが、実際の成立はそれ以降にずれ込む可能性もある。もっとも、8月と見られる債務上限問題の「Xデー」の回避のため、8月議会休会入り前には法案が成立する可能性が高まっていよう。 ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.919 パウエル議長議会証言：ハト派配慮が見られるも、早期利下げには否定的,https://go.nomuranow.com/research/japi/publication/1249225?appname=GRPUI,2025年6月25日,2025-06-25,6/24の下院金融サービス委員会での議会証言において、パウエル議長は当面は利下げ様子見の姿勢が適切である旨を述べるとともに、先々では利下げが適切になり得る旨にも言及した。6/18FOMC記者会見で様子見姿勢のみが強調されたことと比較し、パウエル議長は今回ハト派的な言及も残そうと試みた様子が窺える。パウエル議長は、利下げを志向するトランプ大統領や、景気配慮型の議員らとの軋轢を回避しようとしたと推察される。ただし、ボウマン理事やウォラー理事が示唆しているような7月利下げについて問われた際、パウエル議長は明確な否定は避けたものの、暗に当面は利下げを検討していない旨を示唆した。 7月会合においてボウマ...,小清水 直和,小清水 直和
米国市場コメント,米国市場コメント,米国市場コメント - No.918 米国がイランを攻撃：過去の戦争と今回の比較,https://go.nomuranow.com/research/japi/publication/1248857?appname=GRPUI,2025年6月23日,2025-06-23,6/21に米国はイラン核施設を攻撃した。イランは米国への報復を検討する可能性もある。その対象は（１）中東に展開する米国兵士４万人、（２）原油輸送にとって重要なホルムズ海峡・民間原油タンカー、（３）親米の中東諸国などにも及び得る。この場合、米国のイラン攻撃はより強化されることが予想される。当面、市場では米国による攻撃の対象範囲・終着点が焦点となろう。一方、米国による軍事行動の最終範囲が明確化すれば、市場では懸念がピークアウトすると予想される。 当レポートでは、A）湾岸戦争（1990年）、B）アフガニスタン戦争（2001年）、C）イラク戦争（2003年）の金融市場を振り返った。A)においては+14...,小清水 直和,小清水 直和
